Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel,subject,session
689.7,689.99,690.46,0.7599999999999909,23.121945526882975,5.656223225660155,1.3833322271641053,0.28591963739630266,13.142688303435147,9.0,0.37662337662337664,Cz,0,206,1
719.74,719.99,720.27,0.5299999999999727,27.7349118211929,6.343847120286217,1.4313704644105196,0.27270772276018235,13.0621898245984,7.0,0.46296296296296297,Cz,0,206,1
826.35,827.13,827.26,0.9099999999999682,26.565918610112835,5.797110910979136,1.5129995546983794,0.3523616691500946,13.321368125542408,11.0,0.8478260869565217,Cz,0,206,1
833.59,834.1,834.22,0.6299999999999955,31.20094245549958,6.23280317799929,1.6062855118611052,0.3597481133825959,13.331459048432441,8.0,0.796875,Cz,0,206,1
867.06,867.31,867.69,0.6300000000001091,19.889799964432243,5.201669129319692,1.334301612994412,0.27790850803309713,13.233099747385243,9.0,0.390625,Cz,0,206,1
890.15,890.64,890.89,0.7400000000000091,29.68934345792643,5.709669545591303,1.4065726012249813,0.36012249703661514,13.438000596350808,10.0,0.6533333333333333,Cz,0,206,1
942.15,942.65,943.26,1.1100000000000136,32.96224711033369,7.113324302469166,1.37907075263041,0.29374212271798794,13.817758659673203,15.0,0.44642857142857145,Cz,0,206,1
961.19,961.33,961.78,0.5899999999999181,31.617059709589853,6.881467914997821,1.7242306724023315,0.3136692179904771,13.337507720104728,7.0,0.23333333333333334,Cz,0,206,1
999.27,999.59,1000.12,0.8500000000000227,32.47532670402532,8.602466344321716,2.016152639999457,0.6001214851369293,13.07642883608071,11.0,0.37209302325581395,Cz,0,206,1
1019.89,1020.33,1020.48,0.5900000000000318,32.42236011221517,8.122078242059134,1.9618164964187466,0.38635467272927215,13.652417970154154,7.0,0.7333333333333333,Cz,0,206,1
1044.43,1044.51,1045.31,0.8799999999998818,24.907856348964305,5.38042807861009,1.1676248329645678,0.3144477592639685,13.491449553473771,11.0,0.0898876404494382,Cz,0,206,1
