Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel,subject,session
51.82,53.22,53.3,1.4799999999999969,42.24986445577241,7.530304123917893,1.3632477164584302,0.27312817753374985,12.90746593661172,15.0,0.9395973154362416,Cz,0,123,2
377.61,378.13,378.28,0.6699999999999591,23.49486148899234,5.339158691486781,1.3670136781094993,0.2857777011350209,12.852110400690513,7.0,0.7647058823529411,Cz,0,123,2
378.89,379.28999999999996,379.65,0.7599999999999909,52.49554831362477,10.996834451068132,1.7643999516053908,0.24685344199188236,12.435695833194416,7.0,0.5194805194805194,Cz,0,123,2
380.3,380.61,381.22,0.9200000000000159,24.116048801930656,5.526294358318057,1.4074095299099219,0.2646127908014149,13.079580105233504,12.0,0.3333333333333333,Cz,0,123,2
427.77,428.04999999999995,428.74,0.9700000000000273,22.527778366456037,4.548885062956807,1.1757210629956258,0.32413560723915347,14.089871621092126,13.0,0.2857142857142857,Cz,0,123,2
449.35,449.68,449.88,0.5299999999999727,26.559691777561014,6.084715297291571,1.6174414436676794,0.28622454065323377,14.116393465398527,6.0,0.6111111111111112,Cz,0,123,2
462.29,462.73,463.0,0.7099999999999795,27.75110571684376,6.992250756149032,1.5949561542652049,0.31863828494451063,12.848870701039125,9.0,0.6111111111111112,Cz,0,123,2
480.41,480.79,481.08,0.6699999999999591,22.600940405546506,5.438706943789544,1.3262052823120527,0.25227313636184256,13.461353044213746,8.0,0.5588235294117647,Cz,0,123,2
494.71,494.84,495.44,0.7300000000000182,23.753130985695407,5.5811383278873805,1.3968838321330446,0.27686788366448056,14.108185014699945,8.0,0.17567567567567569,Cz,0,123,2
508.39,509.3,509.84,1.4499999999999886,36.07211383056436,6.960973746666304,1.4771144468504773,0.294463924834061,13.439323829791967,18.0,0.6232876712328768,Cz,0,123,2
522.76,523.01,523.59,0.8300000000000409,23.2925519911327,4.720190262210969,1.2604111745992856,0.2984337192928612,13.869921553001685,11.0,0.2976190476190476,Cz,0,123,2
658.0,658.19,658.58,0.5800000000000409,25.593908200311045,5.994330052969955,1.6212483873653127,0.44620131880521,14.054059578252403,8.0,0.3220338983050847,Cz,0,123,2
668.33,668.5200000000001,669.19,0.8600000000000136,26.395826472586425,5.663205598726171,1.4353929050037977,0.2500180172283925,12.892464329281289,10.0,0.21839080459770116,Cz,0,123,2
670.26,670.53,670.88,0.6200000000000045,27.781678353603724,5.825389923073862,1.2204794220320152,0.23062510885829413,13.179986040617152,8.0,0.42857142857142855,Cz,0,123,2
742.57,743.3900000000001,743.56,0.9899999999998954,31.045325759283486,6.072114303952593,1.2728364772646965,0.2670539623525175,12.394823888042012,12.0,0.82,Cz,0,123,2
