Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel,subject,session
274.51,274.73,275.48,0.9700000000000273,24.031958607252747,5.225972328404718,1.3828267167992032,0.35857551594379,14.141627462282912,12.0,0.22448979591836735,Cz,0,208,1
283.51,284.31,284.41,0.9000000000000341,21.01087471658768,4.547386736968519,1.2385223556738982,0.38422146408976493,14.13247156953496,11.0,0.8791208791208791,Cz,0,208,1
388.64,388.86,389.18,0.5400000000000205,29.10064645703885,6.708786513702346,1.5164786338730298,0.36765387695837753,14.167837202561786,8.0,0.4,Cz,0,208,1
398.29,398.85,399.35,1.0600000000000023,26.49286635582898,5.695622481108536,1.2514913034369244,0.2868786309329609,13.840320610971123,14.0,0.5233644859813084,Cz,0,208,1
403.88,404.3,404.68,0.8000000000000114,22.20762359634636,4.207623031351705,1.1892307421458213,0.31497258477293516,13.844684755803627,10.0,0.5185185185185185,Cz,0,208,1
447.22,447.27000000000004,448.05,0.8299999999999841,33.29017490845129,6.401670526877918,1.3719713629516561,0.30426504750043737,13.173065774359248,10.0,0.05952380952380952,Cz,0,208,1
490.64,491.2,491.58,0.9399999999999977,26.72628759303332,6.305857220522144,1.4818316115328076,0.3066495464543644,13.97992779598814,13.0,0.5894736842105263,Cz,0,208,1
513.73,514.14,514.27,0.5399999999999636,26.572857838050062,5.034777624099803,1.2986671082245416,0.31383279363658373,12.709136960004127,7.0,0.7454545454545455,Cz,0,208,1
598.92,598.99,599.94,1.0200000000000955,19.604951053185758,4.572624762159786,1.037845085369636,0.27345356447124836,12.573545515097173,12.0,0.06796116504854369,Cz,0,208,1
616.4,616.79,617.23,0.8300000000000409,25.72177398973019,5.662959959018836,1.3702926760088285,0.3187300666372719,13.459585868245856,10.0,0.4642857142857143,Cz,0,208,1
673.22,673.4300000000001,673.74,0.5199999999999818,21.7086762318794,5.10197386444351,1.3807361247387615,0.322495217602072,12.826251687407325,6.0,0.39622641509433965,Cz,0,208,1
788.1,788.24,788.85,0.75,28.460932182246243,5.646253723100195,1.308759987581332,0.2524190445593567,13.850501125595319,11.0,0.18421052631578946,Cz,0,208,1
794.34,794.77,794.99,0.6499999999999773,29.29419360718396,5.954667950617917,1.2613577095267003,0.26701815711151233,14.313704997432051,7.0,0.6515151515151515,Cz,0,208,1
1804.7,1805.02,1805.24,0.5399999999999636,19.935362693903063,4.705397879919924,1.3020318086874607,0.34538562839613884,13.910168741085172,6.0,0.5818181818181818,Cz,0,208,1
1842.79,1843.05,1843.54,0.75,19.30414110403119,4.450342920288387,1.1483121837484624,0.2509931652682443,14.016917621076146,10.0,0.34210526315789475,Cz,0,208,1
1948.73,1949.04,1949.31,0.5799999999999272,19.627559830676667,4.470138777282198,1.0821577036964047,0.24719374181959702,13.962509416889432,6.0,0.5254237288135594,Cz,0,208,1
2043.55,2044.8,2045.0,1.4500000000000455,36.47532835608292,6.3404198165084935,1.3111236542100786,0.2925181691408726,13.312080422929235,18.0,0.8561643835616438,Cz,0,208,1
2045.94,2046.52,2046.65,0.7100000000000364,23.545967846878654,5.275795291781582,1.2235103383081243,0.2363167994981109,14.002806822027374,9.0,0.8055555555555556,Cz,0,208,1
2217.89,2218.0699999999997,2218.45,0.5599999999999454,28.37189972764291,6.085038938630502,1.5588194310003778,0.36185018285971626,13.371905361367212,6.0,0.3157894736842105,Cz,0,208,1
