Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel,subject,session
2466.02,2466.3,2466.58,0.5599999999999454,18.34350351133827,4.199924749407268,1.104115212297448,0.22944247537488244,13.587149186340584,7.0,0.49122807017543857,Cz,0,220,2
3932.59,3932.88,3933.15,0.5599999999999454,17.339457897904467,4.583808209447412,1.0599013953196101,0.21804412536001125,13.053055363495627,6.0,0.5087719298245614,Cz,0,220,2
3943.74,3944.0099999999998,3944.45,0.7100000000000364,19.163161795914405,4.720112520462042,1.154021647045653,0.2632064330594315,13.007102930818178,8.0,0.375,Cz,0,220,2
4161.73,4161.879999999999,4162.3,0.5700000000006185,14.959526969530067,3.8172645306523862,1.1995084659288895,0.4013820301148169,13.48729719245328,7.0,0.25862068965517243,Cz,0,220,2
4663.3,4663.5,4664.24,0.9399999999995998,19.554234182120638,3.9971681950172666,1.016195252631075,0.25989404626084556,14.340994380366475,13.0,0.21052631578947367,Cz,0,220,2
4695.62,4696.03,4696.2,0.5799999999999272,15.107436518034067,4.031661169939375,1.074543518207283,0.25562260594581904,14.057892971887137,9.0,0.6949152542372882,Cz,0,220,2
4801.32,4802.0599999999995,4802.12,0.8000000000001819,18.45425713687861,4.031307404196188,1.1357945961429303,0.29906887826276035,13.27644433182721,10.0,0.9135802469135802,Cz,0,220,2
4816.09,4816.85,4817.05,0.9600000000000364,21.99520218309605,4.668825834799676,1.3396995907791835,0.4901792501509943,13.883188783132328,13.0,0.7835051546391752,Cz,0,220,2
4825.92,4826.37,4826.55,0.6300000000001091,20.05803646538393,5.0595991727624305,1.5070271976622398,0.38869706738244103,12.957405964357672,9.0,0.703125,Cz,0,220,2
4847.9,4848.42,4848.7,0.8000000000001819,21.255579946654674,4.985100323630472,1.1368349282005332,0.2477322634709604,13.90827977463907,11.0,0.6419753086419753,Cz,0,220,2
4872.67,4873.17,4873.71,1.0399999999999636,16.197931031741685,4.04097348977816,0.9771003844548118,0.42664358554612924,14.106108174777868,12.0,0.47619047619047616,Cz,0,220,2
4953.67,4953.95,4954.58,0.9099999999998545,21.976401157843576,5.0113906150485015,1.2393559687112548,0.323142115981709,13.205263562464083,12.0,0.30434782608695654,Cz,0,220,2
5048.06,5048.320000000001,5048.82,0.7599999999993088,16.61678003347226,4.209117947486452,1.1379987265772071,0.2647623037545538,14.530071012135211,10.0,0.33766233766233766,Cz,0,220,2
5118.44,5118.65,5118.98,0.5399999999999636,25.757117009947507,5.386175829887803,1.3282705740173055,0.3069952038927217,13.551007412509694,7.0,0.38181818181818183,Cz,0,220,2
5133.81,5134.04,5134.75,0.9399999999995998,25.952921625420444,5.305811345025806,1.2058943583582142,0.342955934519812,13.606407255976125,11.0,0.24210526315789474,Cz,0,220,2
5302.56,5302.76,5303.42,0.8599999999996726,31.103421433477152,6.760492724031077,1.4799742167571497,0.4655700382794722,13.73358168477768,10.0,0.22988505747126436,Cz,0,220,2
5306.24,5306.62,5307.32,1.0799999999999272,25.75365433045406,5.79758539266144,1.434291385933782,0.3238189597611861,13.431542932033867,15.0,0.3486238532110092,Cz,0,220,2
5339.36,5339.839999999999,5340.46,1.1000000000003638,22.213650311119583,4.710213452250236,1.25888957475447,0.3443503498493617,14.084228992778934,11.0,0.43243243243243246,Cz,0,220,2
5377.89,5378.04,5378.84,0.9499999999998181,20.941989483063722,4.483727622012734,1.0985703308486152,0.27063682171214865,13.50294326140602,11.0,0.15625,Cz,0,220,2
5380.57,5381.67,5381.8,1.230000000000473,21.892426597702933,4.6452854131475005,1.1121795167616282,0.24933835847802868,13.654993868830395,14.0,0.8870967741935484,Cz,0,220,2
