Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel,subject,session
785.25,785.77,785.97,0.7200000000000273,31.720044096894327,6.970306263031792,1.4598829089291516,0.3478705092639086,13.00047823760304,9.0,0.7123287671232876,Cz,0,114,1
878.52,878.9499999999999,879.04,0.5199999999999818,28.006765776500323,6.769856636449516,1.5976735728787248,0.2698678585965668,12.76560572763734,7.0,0.8113207547169812,Cz,0,114,1
899.32,899.5200000000001,899.9,0.5799999999999272,34.05864441360296,7.2433126785637185,1.781420157721808,0.33266847106273323,13.272138806541314,7.0,0.3389830508474576,Cz,0,114,1
981.88,982.55,982.96,1.080000000000041,32.61569862484943,7.468767281350489,1.5712457890897193,0.2926227050664772,12.911485014255753,15.0,0.6146788990825688,Cz,0,114,1
1068.45,1068.8700000000001,1069.42,0.9700000000000273,46.440630115836534,7.915020806290669,1.6950830432325246,0.36400902094680654,13.862707206594411,12.0,0.42857142857142855,Cz,0,114,1
1073.0,1073.51,1073.89,0.8900000000001,33.265497926967356,6.537974210747005,1.6358296596276891,0.3231995096140066,13.341815390088367,11.0,0.5666666666666667,Cz,0,114,1
1116.15,1116.5600000000002,1116.98,0.8299999999999272,27.307662983367244,6.1906957416872395,1.3969914924109448,0.2741268065204807,14.066342207135428,11.0,0.4880952380952381,Cz,0,114,1
1195.98,1196.1100000000001,1196.56,0.5799999999999272,47.41147971581407,9.402510400907142,1.8045670107234253,0.29743309695595815,13.138745134557247,7.0,0.22033898305084745,Cz,0,114,1
1301.44,1301.54,1302.0,0.5599999999999454,35.25730897602543,6.668417752733594,1.431101111035588,0.23089866845110982,13.742025298189368,7.0,0.17543859649122806,Cz,0,114,1
1326.1,1326.5,1326.66,0.5600000000001728,28.750967579264767,6.676673859019211,1.6893477564615356,0.3817495873166772,13.943730181626988,8.0,0.7017543859649122,Cz,0,114,1
1529.51,1530.32,1530.65,1.1400000000001,43.68318052336924,8.216772140130974,1.7294203914580903,0.29811979326950455,13.504857456153182,15.0,0.7043478260869566,Cz,0,114,1
1616.42,1616.8200000000002,1617.25,0.8299999999999272,29.750738351954176,7.021922542511309,1.4507783961572398,0.4666607136713698,13.280113014392501,11.0,0.47619047619047616,Cz,0,114,1
1904.96,1905.3700000000001,1905.81,0.849999999999909,29.230752382048205,5.767007739652418,1.444298354125322,0.2754040554549747,12.8855629205618,9.0,0.47674418604651164,Cz,0,114,1
1921.75,1922.13,1922.61,0.8599999999999,32.78869050958196,7.770655200676835,1.5939515924062586,0.2889714396149826,13.819076918269651,11.0,0.4367816091954023,Cz,0,114,1
2220.87,2221.2599999999998,2221.51,0.6400000000003274,36.092239951763105,8.812623576779309,1.6916956439734978,0.3050957840000464,12.854016848855975,8.0,0.6,Cz,0,114,1
2278.79,2279.08,2279.38,0.5900000000001455,36.50237788849789,6.341124717771307,1.6148190550256474,0.34518914338812,13.430507398691086,7.0,0.48333333333333334,Cz,0,114,1
2417.52,2417.77,2418.07,0.5500000000001819,35.9972716507102,7.532871878774598,1.557684784552418,0.2785915936224258,12.924805023335395,6.0,0.44642857142857145,Cz,0,114,1
2651.46,2651.92,2651.98,0.5199999999999818,26.92454794818442,6.666199996442617,1.5597541319525947,0.261721591207012,13.388759681325993,6.0,0.8679245283018868,Cz,0,114,1
2822.86,2823.0,2823.93,1.069999999999709,44.60713482012888,7.081282374088472,1.4142814156424675,0.23504447223281544,13.544358277608252,13.0,0.12962962962962962,Cz,0,114,1
3282.52,3282.66,3283.2,0.6799999999998363,24.08096928729665,5.615191053139561,1.4096464647790465,0.296956320407629,12.75353064191587,8.0,0.2028985507246377,Cz,0,114,1
3327.54,3327.92,3328.35,0.8099999999999454,37.05519649550094,6.313033529602907,1.4712415547910453,0.2817832654261594,13.427791806830419,10.0,0.4634146341463415,Cz,0,114,1
3788.75,3789.23,3789.34,0.5900000000001455,28.89691684777439,6.863137169348628,1.5490615968677457,0.28894232877403536,13.514127906105688,8.0,0.8,Cz,0,114,1
4092.89,4093.5899999999997,4093.71,0.8200000000001637,33.37410178219426,7.157718003808012,1.4733647300592903,0.24727001823577144,13.536881537144012,10.0,0.8433734939759037,Cz,0,114,1
4313.12,4313.36,4314.66,1.5399999999999636,43.2126478007731,9.239651331088629,1.7888799023945368,0.30563577887680976,12.095935826269077,18.0,0.15483870967741936,Cz,0,114,1
4562.33,4562.8099999999995,4562.95,0.6199999999998909,23.520797635636967,5.59338390386924,1.451072975960243,0.3727042969418441,13.742117740041042,8.0,0.7619047619047619,Cz,0,114,1
4839.36,4840.04,4840.2,0.8400000000001455,37.91622341827748,7.348237997812274,1.6653723101959879,0.3596360655957424,13.496436763446649,10.0,0.8,Cz,0,114,1
4842.88,4843.08,4843.43,0.5500000000001819,24.306374214647896,5.6756446759248025,1.3962007027600918,0.25694037147547366,13.461359872160862,7.0,0.35714285714285715,Cz,0,114,1
4977.46,4977.62,4978.32,0.8599999999996726,25.589729680975296,5.7103439570643895,1.3152959601067638,0.27887769777845844,13.172828722742125,10.0,0.1839080459770115,Cz,0,114,1
5077.72,5077.85,5078.31,0.5900000000001455,31.310354338818613,6.150055511440332,1.3223644972886577,0.32097499731286505,13.830139747665804,7.0,0.21666666666666667,Cz,0,114,1
5219.92,5220.03,5220.65,0.7299999999995634,31.167306406483235,7.304209455059677,1.5938614569814848,0.3416351136347212,13.075869696398232,9.0,0.14864864864864866,Cz,0,114,1
