Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel,subject,session
50.04,50.19,51.28,1.240000000000002,18.28600985625092,3.6276834071029147,0.9644569073095475,0.2666834096716154,13.202895230044987,15.0,0.12,Cz,0,114,2
1347.47,1348.22,1348.74,1.2699999999999818,18.178647156117957,3.460084820597638,0.6644229650610889,0.22392667218906537,13.24182501915284,15.0,0.5859375,Cz,0,114,2
2189.76,2190.4900000000002,2190.62,0.8599999999996726,15.602984576015224,3.322944325535383,0.8791141110545415,0.3201112916691618,13.714044886471981,10.0,0.8390804597701149,Cz,0,114,2
2286.94,2287.35,2287.47,0.5299999999997453,17.99307151677478,4.179993298521777,1.0966886416587465,0.24446349185668642,14.019767159784372,6.0,0.7592592592592593,Cz,0,114,2
2384.4,2384.56,2384.94,0.5399999999999636,15.577148384835503,3.506167399723525,0.8387109791093625,0.2405344744164449,13.184798014402492,7.0,0.2909090909090909,Cz,0,114,2
2565.71,2566.17,2566.56,0.849999999999909,16.684458125072236,3.288805752473672,0.9320226238217605,0.31496473203518843,13.8073523191151,9.0,0.5348837209302325,Cz,0,114,2
2873.19,2873.33,2873.71,0.5199999999999818,16.047807886340664,3.3794004133633107,0.897001909230838,0.2233010832805411,13.493872410866324,7.0,0.2641509433962264,Cz,0,114,2
2875.21,2875.81,2875.84,0.6300000000001091,19.154781729257465,4.125983431723293,1.0361876421119827,0.276038144448321,12.290147392709562,8.0,0.9375,Cz,0,114,2
2886.9,2887.2000000000003,2887.51,0.6100000000001273,12.310203910755854,3.0868829629913055,0.891943548535642,0.3343174220196713,12.601433417437082,7.0,0.4838709677419355,Cz,0,114,2
3028.33,3028.49,3028.93,0.599999999999909,14.87401106575955,3.3076016875961796,0.8854814124218536,0.22546320481318632,12.97011667524058,7.0,0.26229508196721313,Cz,0,114,2
3231.74,3232.1299999999997,3232.48,0.7400000000002365,14.304010038325588,3.328177641531556,0.721757561570251,0.2299119790833101,13.267898100583947,8.0,0.52,Cz,0,114,2
3358.97,3359.0699999999997,3359.5,0.5300000000002001,15.530956468738374,3.4599363890045485,0.9246784930145279,0.3140998294491544,13.133319930526984,6.0,0.18518518518518517,Cz,0,114,2
3399.2,3399.89,3400.02,0.8200000000001637,14.967227990990475,3.0379486888207823,0.6055738369048999,0.26359054994990916,13.718591717580782,10.0,0.8313253012048193,Cz,0,114,2
3983.84,3984.05,3984.6,0.7599999999997635,30.732285430243248,6.842195911076309,1.4224841349764257,0.2430852261210496,13.794495013126884,10.0,0.2727272727272727,Cz,0,114,2
4105.95,4106.2,4106.76,0.8100000000004002,22.654651864229386,4.588737606198969,1.1854188392823222,0.3558501050383843,13.59079188468288,10.0,0.3048780487804878,Cz,0,114,2
4236.25,4237.23,4237.36,1.1099999999996726,22.869738409898602,4.560212952952009,1.2134331768074826,0.41458408767632793,14.323965344523344,15.0,0.875,Cz,0,114,2
4306.76,4307.12,4307.32,0.5599999999994907,16.25495448729461,4.0311836922134034,1.1139863033012076,0.26636226016840026,12.930967405202658,7.0,0.631578947368421,Cz,0,114,2
4333.92,4334.16,4334.58,0.6599999999998545,25.192558011216462,5.8906808696376185,1.4310627227175161,0.27811654224103,13.16256861295334,8.0,0.3582089552238806,Cz,0,114,2
4456.6,4457.02,4457.11,0.5099999999993088,23.744413969771323,5.896813677864162,1.4187250123856021,0.294375776992661,13.980609327583558,8.0,0.8076923076923077,Cz,0,114,2
4636.2,4636.76,4637.18,0.9800000000004729,20.838507026182988,4.544108194955199,1.1195947373717083,0.25166782038109264,14.178496945690133,13.0,0.5656565656565656,Cz,0,114,2
