Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel,subject,session
244.23,244.57,244.88,0.6500000000000057,36.70392840202465,7.77146425235089,1.642185799791113,0.29689875893956985,14.553244305888791,8.0,0.5151515151515151,Cz,0,206,2
259.01,259.24,260.07,1.0600000000000023,25.56391661703702,5.738429498285243,1.5344212041237977,0.3746260867509873,13.176371579302002,14.0,0.21495327102803738,Cz,0,206,2
328.77,329.13,329.31,0.5400000000000205,30.169441762925462,7.372267087847186,1.7126326566148395,0.3014017826613618,12.77718878375364,7.0,0.6545454545454545,Cz,0,206,2
330.8,331.61,331.71,0.9099999999999682,29.04531699829254,6.05470601648497,1.3894409178215357,0.40482196777479285,13.920275577134372,12.0,0.8804347826086957,Cz,0,206,2
346.98,347.47,347.68,0.6999999999999886,27.807787457710944,5.690102724717524,1.4839740734447002,0.3384433736685081,13.69135186612722,9.0,0.6901408450704225,Cz,0,206,2
386.48,387.65000000000003,387.9,1.419999999999959,37.38091092970289,6.803426712794119,1.454351549379722,0.31832878979280704,13.436015340891613,18.0,0.8181818181818182,Cz,0,206,2
394.0,394.11,395.49,1.490000000000009,34.78814329489429,7.039982288478949,1.4864871580143566,0.2905951114643601,13.386298177022686,19.0,0.07333333333333333,Cz,0,206,2
405.96,406.08,407.04,1.080000000000041,32.62206971534736,6.7248423175802525,1.3984520582049087,0.26204329177893476,13.106783358370647,13.0,0.11009174311926606,Cz,0,206,2
412.13,413.06,413.27,1.1399999999999864,29.135954879313516,5.568348590765172,1.3019009878615042,0.28035391721196,13.310753944481116,14.0,0.808695652173913,Cz,0,206,2
481.52,482.03999999999996,482.35,0.8300000000000409,28.368510446785542,6.514518353267569,1.332550149070639,0.23730425014436213,13.947537822177768,11.0,0.6190476190476191,Cz,0,206,2
499.63,499.96,500.2,0.5699999999999932,37.28151880763379,6.789313181279588,1.5368793233285407,0.2413712531533204,13.082275122145525,8.0,0.5689655172413793,Cz,0,206,2
536.54,536.9499999999999,537.33,0.7900000000000773,24.366091338249937,6.110509259312054,1.6332491967665148,0.4109534224177749,13.158261376442049,10.0,0.5125,Cz,0,206,2
556.76,557.59,557.8,1.0399999999999636,24.956031486038313,4.978859272050063,1.2798854764018923,0.27425075715910974,12.912087096830426,12.0,0.7904761904761904,Cz,0,206,2
597.3,597.7199999999999,598.31,1.009999999999991,26.819330811496684,6.47404261695268,1.4435535767961936,0.36676374736086437,13.527128364253981,13.0,0.4117647058823529,Cz,0,206,2
